1600815089.9,2742769,3568179,0.0,111968256
1600815090.16,2742769,3568179,3.8,111968256
1600815090.42,2742769,3568179,3.6,111968256
1600815090.7,2742769,3568179,3.6,111968256
1600815090.98,2742769,3568179,3.5,111968256
1600815091.26,2742769,3568179,7.2,111968256
1600815091.61,2742769,3568179,0.0,111968256
1600815091.89,2742769,3568179,7.2,111968256
1600815092.17,2742769,3568179,3.6,111968256
1600815092.45,2742769,3568179,0.0,111968256
1600815092.72,2742769,3568179,17.8,111968256
1600815093.01,2742769,3568179,10.6,111587328
1600815093.29,2742769,3568179,20.7,111501312
1600815093.58,2742769,3568179,14.3,111468544
1600815093.86,2742859,3568269,10.7,111468544
1600815094.14,2742859,3568269,14.4,111484928
1600815094.41,2742859,3568269,3.6,111484928
1600815094.69,2742859,3568269,3.6,111493120
1600815094.97,2742859,3568269,7.1,111493120
1600815095.25,2742859,3568269,3.6,111493120
1600815095.53,2742859,3568269,3.6,111493120
1600815095.82,2742859,3568269,3.5,111493120
1600815096.17,2742859,3568269,2.9,111509504
1600815096.45,2742859,3568269,3.6,111509504
1600815096.73,2742859,3568269,3.5,111517696
1600815097.01,2742859,3568269,3.5,111517696
1600815097.29,2742859,3568269,3.6,111517696
1600815097.57,2742859,3568269,3.6,111517696
1600815097.86,2742859,3568269,3.6,111517696
1600815098.14,2742859,3568269,3.6,111517696
1600815098.42,2742859,3568269,3.5,111517696
1600815098.7,2742859,3568269,7.1,111517696
1600815098.99,2742859,3568269,3.5,111517696
1600815099.27,2742859,3568269,3.5,111517696
1600815099.55,2742859,3568269,3.6,111517696
1600815099.83,2742859,3568269,3.6,111517696
1600815100.11,2742859,3568269,3.8,111517696
1600815100.37,2742859,3568269,3.6,111517696
1600815100.65,2742859,3568269,3.6,111517696
1600815100.93,2742859,3568269,0.0,111517696
1600815101.19,2742859,3568269,7.1,111517696
1600815101.47,2742859,3568269,81.7,124137472
1600815101.73,2742949,3568359,89.7,114233344
1600815101.99,2742949,3568359,89.8,114323456
1600815102.24,2742949,3568359,85.9,114323456
1600815102.5,2743127,3568537,85.2,114323456
1600815102.76,2743127,3568537,93.7,114323456
1600815103.01,2743127,3568537,85.9,114323456
1600815103.27,2743127,3568537,96.7,114298880
1600815103.53,2743127,3568537,85.2,114298880
1600815103.78,2743217,3568627,89.7,114298880
1600815104.05,2743217,3568627,88.4,114307072
1600815104.31,2743217,3568627,88.2,114307072
1600815104.56,2743217,3568627,89.7,114307072
1600815104.82,2743217,3568627,89.8,114307072
1600815105.07,2743217,3568627,85.9,114307072
1600815105.33,2743217,3568627,88.7,114307072
1600815105.59,2743217,3568627,89.8,114307072
1600815105.85,2743217,3568627,85.9,114307072
1600815106.1,2743217,3568627,97.6,114307072
1600815106.36,2743217,3568627,88.8,114307072
1600815106.62,2743217,3568627,84.5,114307072
1600815106.89,2743217,3568627,93.0,114307072
1600815107.15,2743217,3568627,85.9,114343936
1600815107.41,2743217,3568627,96.9,114348032
1600815107.67,2743217,3568627,84.6,114352128
1600815107.93,2743217,3568627,93.6,114352128
1600815108.19,2743217,3568627,89.7,114352128
1600815108.44,2743217,3568627,93.8,114356224
1600815108.7,2743307,3568627,89.8,114356224
1600815108.96,2743307,3568717,85.6,114356224
1600815109.21,2743307,3568777,93.2,114360320
1600815109.47,2743307,3568777,85.7,114360320
1600815109.73,2743307,3568777,89.8,114360320
1600815109.98,2743307,3568777,89.8,114364416
1600815110.24,2743307,3568777,85.9,114364416
1600815110.5,2743307,3568777,92.2,114368512
1600815110.76,2743397,3568867,88.6,114368512
1600815111.02,2743397,3568867,85.8,114368512
1600815111.27,2743397,3568867,85.8,114442240
1600815111.53,2743397,3568867,85.9,114376704
1600815111.78,2743397,3568867,93.3,114380800
1600815112.04,2743397,3568867,89.7,114384896
1600815112.3,2743397,3568867,93.7,114384896
1600815112.55,2743397,3568867,89.9,114384896
1600815112.81,2743397,3568867,89.7,114454528
1600815113.07,2743397,3568867,89.1,114454528
1600815113.32,2743397,3568867,85.8,114458624
1600815113.58,2743397,3568867,88.7,114458624
1600815113.84,2743397,3568867,89.3,114290688
1600815114.1,2743397,3568867,85.3,114294784
1600815114.36,2743397,3568867,93.6,114294784
1600815114.61,2743397,3568867,89.7,114294784
1600815114.87,2743397,3568867,92.0,114298880
1600815115.14,2743397,3568867,91.8,114298880
1600815115.39,2743397,3568867,89.8,114298880
1600815115.65,2743397,3568867,88.4,114302976
1600815115.91,2743397,3568867,92.9,114307072
1600815116.17,2743397,3568867,88.4,114307072
1600815116.43,2743397,3568867,95.3,114311168
1600815116.69,2743397,3568867,85.2,114311168
1600815116.95,2743397,3568867,92.6,114315264
1600815117.21,2743397,3568867,89.5,114315264
1600815117.46,2743397,3568867,101.3,114315264
1600815117.72,2743397,3568867,88.9,114319360
1600815117.99,2743397,3568867,97.0,114479104
1600815118.25,2743397,3568867,88.6,114360320
1600815118.51,2743397,3568867,93.4,114360320
1600815118.77,2743397,3568867,88.7,114360320
1600815119.02,2743397,3568867,39.5,114360320
1600815119.3,2743397,3568867,3.5,114360320
1600815119.58,2743397,3568867,3.6,114360320
1600815119.86,2743397,3569385,3.6,114360320
1600815120.14,2743397,3569385,3.6,114360320
1600815120.43,2743397,3569385,7.0,114364416
1600815120.72,2743397,3569385,3.5,114364416
1600815121.0,2743397,3569385,3.6,114364416
1600815121.28,2743397,3569385,3.5,114364416
1600815121.56,2743397,3569385,7.1,114364416
1600815121.85,2743397,3569385,3.6,114364416
1600815122.13,2743397,3569385,3.6,114364416
1600815122.41,2743397,3569385,0.0,114364416
1600815122.69,2743397,3569385,3.6,114364416
1600815122.97,2743397,3569385,7.1,114368512
1600815123.25,2743397,3569385,3.6,114368512
1600815123.53,2743397,3569385,3.6,114368512
1600815123.81,2743397,3569385,3.6,114438144
1600815124.08,2743397,3569385,3.6,114372608
1600815124.36,2743397,3569385,3.6,114372608
1600815124.64,2743397,3569385,3.6,114372608
1600815124.92,2743397,3569385,3.6,114376704
1600815125.2,2743397,3569385,3.6,114376704
1600815125.48,2743397,3569385,3.6,114376704
1600815125.76,2744723,3570150,3.6,114376704
1600815126.04,2744723,3570150,3.6,114376704
1600815126.32,2744723,3570150,7.0,114376704
1600815126.6,2744723,3570150,3.5,114376704
1600815126.88,2744954,3570270,3.5,114376704
1600815127.17,2744954,3570270,0.0,114376704
1600815127.45,2744954,3570270,3.5,114376704
1600815127.73,2744954,3570270,7.1,114376704
1600815128.01,2744954,3570270,0.0,114376704
1600815128.29,2744954,3570270,7.1,114376704
1600815128.58,2744954,3570270,3.5,114376704
1600815128.86,2744954,3570270,3.5,114376704
1600815129.14,2744954,3570270,10.7,114376704
1600815129.42,2744954,3570270,3.6,114376704
1600815129.7,2744954,3570270,3.6,114376704
1600815129.98,2744954,3570270,3.5,114376704
1600815130.26,2744954,3570270,18.0,113328128
1600815130.54,2744954,3570270,11.3,113688576
1600815130.81,2744954,3570270,10.8,113688576
1600815131.08,2744954,3570270,7.2,113688576
1600815131.37,2744954,3570270,0.0,113688576
